description,name,status,timstas,bstoptyp,sub,crlang,atcoco,indictr,st,clrdwco,mdatti,loccode,plateco,revnum,notslang,nrthing,sublang,gplnme,bearing,plocnme,notes,gridtyp,landmrk,scnlang,comnme,locnme,indlang,crossing,town,crdatti,dwaittm,lnmlang,conmlan,stlang,lat,modif,stoptyp,easting,shconme,napco,long,aareacod,locacntr,towlang,geometry
,atcoco:,act,OTH,MKD,,,6200240130,before,South Bridge,,2010-06-22T00:00:00,N0078272,,2,,673560,,,N,Edinburgh,,U,at 96,,Blair Street,Old Town,en,,,2008-01-27T00:00:00,,en,en,en,55.94934,rev,BCT,325955,,36235878,-3.18725,124,1,,"<Point><coordinates>-3.18725,55.94934</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200240140,after,North Bridge,,2010-03-16T00:00:00,N0078272,,6,,673810,,,N,Edinburgh,,U,Royal Mile,en,Scotman Hotel,Old Town,en,,,2004-07-21T00:00:00,,en,en,en,55.95158,rev,BCT,325890,NA,36235879,-3.18836,124,0,,"<Point><coordinates>-3.18836,55.95158</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200240150,before,North Bridge,,2010-03-16T00:00:00,N0078272,,6,,673880,,,N,Edinburgh,,U,130m South of Princes Street,en,The Balmoral Hotel,Old Town,en,,,2008-01-27T00:00:00,,en,en,en,55.9522,rev,BCT,325868,NB,36235892,-3.18873,124,0,,"<Point><coordinates>-3.18873,55.9522</coordinates></Point>"
,atcoco:,del,OTH,MKD,,,6200240370,after,Craigleith Road,,2010-07-08T00:00:00,N0078282,,11,,674430,,,E,Edinburgh,,U,at 147,,Craigleith Hill,Craigleith,en,,,2008-01-27T00:00:00,,en,en,en,55.95666,rev,BCT,322833,,36247294,-3.23748,124,0,,"<Point><coordinates>-3.23748,55.95666</coordinates></Point>"
,atcoco:,del,OTH,MKD,,,6200240380,opp,Craigleith Road,,2010-09-07T00:00:00,N0078282,,11,,674484,,,E,Edinburgh,,U,at 89,,Orchard Drive,Craigleith,en,,,2008-01-27T00:00:00,,en,en,en,55.95718,rev,BCT,323041,,36247295,-3.23416,124,0,,"<Point><coordinates>-3.23416,55.95718</coordinates></Point>"
,atcoco:,del,OTH,MKD,,,6200240390,near,Craigleith Road,,2010-07-08T00:00:00,N0078282,,11,,674588,,,E,Edinburgh,,U,at 5,,Royal Victoria Hospital,Craigleith,en,,,2008-01-27T00:00:00,,en,en,en,55.95818,rev,BCT,323405,,36247296,-3.22836,124,0,,"<Point><coordinates>-3.22836,55.95818</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241150,opp,Willowbrae Road,,2010-04-09T00:00:00,ES003876,,2,,673122,,,N,Edinburgh,,U,Duddingston Cross Road,,Duddingston Mills,Willowbrae,en,,,2008-01-27T00:00:00,,en,en,en,55.94589,rev,BCT,329158,,36234695,-3.13585,124,0,,"<Point><coordinates>-3.13585,55.94589</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241160,before,Willowbrae Road,,2010-07-01T00:00:00,ES003876,,1,,673329,,,N,Edinburgh,,U,at 224,,Paisley Drive,Willowbrae,en,,,2008-01-27T00:00:00,,en,en,en,55.94773,rev,BCT,329046,,36234729,-3.1377,124,0,,"<Point><coordinates>-3.1377,55.94773</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241170,before,Willowbrae Road,,2010-07-08T00:00:00,ES003876,,3,,673537,,,NW,Edinburgh,,U,opp 16,,Ulster Crescent,Willowbrae,en,,,2008-01-27T00:00:00,,en,en,en,55.94958,rev,BCT,328912,,36234732,-3.1399,124,0,,"<Point><coordinates>-3.1399,55.94958</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241180,before,Willowbrae Road,,2010-05-27T00:00:00,ES003876,,2,,673660,,,N,Edinburgh,,U,at 162,,Ulster Drive,Willowbrae,en,,,2008-01-27T00:00:00,,en,en,en,55.95068,rev,BCT,328842,,36234734,-3.14105,124,0,,"<Point><coordinates>-3.14105,55.95068</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241190,before,Willowbrae Road,,2010-07-08T00:00:00,ES003876,,2,,673913,,,NW,Edinburgh,,U,opp113,,Willowbrae Avenue,Willowbrae,en,,,2008-01-27T00:00:00,,en,en,en,55.95291,rev,BCT,328549,,36234735,-3.14581,124,0,,"<Point><coordinates>-3.14581,55.95291</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241200,before,Willowbrae Road,,2010-07-08T00:00:00,ES003876,,2,,673999,,,NW,Edinburgh,,U,opp 67,,Abercorn Road,Willowbrae,en,,,2008-01-27T00:00:00,,en,en,en,55.95366,rev,BCT,328454,,36234736,-3.14736,124,0,,"<Point><coordinates>-3.14736,55.95366</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241210,before,Mountcastle Drive North,,2010-04-27T00:00:00,ES002702,,2,,673343,,,N,Edinburgh,,U,at 330,,Hamilton Gardens,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.94796,rev,BCT,329735,,36238595,-3.12667,124,0,,"<Point><coordinates>-3.12667,55.94796</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241220,opp,Mountcastle Drive North,,2010-06-25T00:00:00,ES002702,,2,,673559,,,NW,Edinburgh,,U,near 130,,Mountcastle Bank,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.94989,rev,BCT,329652,,36238598,-3.12806,124,0,,"<Point><coordinates>-3.12806,55.94989</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241230,after,Mountcastle Drive North,,2009-10-07T00:00:00,ES002702,,3,,673744,,,W,Edinburgh,,U,Mountcastle Gardens,,Northfield Farm Avenue,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.95152,rev,BCT,329453,,36238597,-3.13129,124,0,,"<Point><coordinates>-3.13129,55.95152</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241240,after,Mountcastle Drive North,,2009-10-07T00:00:00,ES002702,,3,,673807,,,W,Edinburgh,,U,Mountcastle Gradens,,Mountcastle Grove,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.95206,rev,BCT,329249,,36238596,-3.13458,124,0,,"<Point><coordinates>-3.13458,55.95206</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241250,near,Northfield Broadway,,2010-09-13T00:00:00,ES002702,,4,,673402,,,N,Edinburgh,,U,at 3,,Northfield Farm Avenue,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.9484,rev,BCT,329088,,36234696,-3.13705,124,0,,"<Point><coordinates>-3.13705,55.9484</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241260,after,Northfield Broadway,,2010-09-08T00:00:00,ES002702,,2,,673664,,,N,Edinburgh,,U,at 39,,Northfield Square,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.95075,rev,BCT,329115,,36234697,-3.13668,124,0,,"<Point><coordinates>-3.13668,55.95075</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241270,at,Northfield Broadway,,2010-05-31T00:00:00,ES002702,,2,,673889,,,N,Edinburgh,,U,Northfield Road,,Community Centre,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.95276,rev,BCT,329029,,36234698,-3.13812,124,0,,"<Point><coordinates>-3.13812,55.95276</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241280,after,Northfield Broadway,,2009-10-07T00:00:00,ES002702,,3,,674143,,,N,Edinburgh,,U,Portobello Road,,Piershill Cemetery,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.95502,rev,BCT,328870,,36234723,-3.14073,124,0,,"<Point><coordinates>-3.14073,55.95502</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241290,opp,High Street,,2010-03-02T00:00:00,ES003066,,1,,673952,,,N,Edinburgh,,U,Rosefield Avenue,,Police Station,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95353,rev,BCT,330429,,36234574,-3.11572,124,0,,"<Point><coordinates>-3.11572,55.95353</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241300,after,High Street,,2010-03-02T00:00:00,ES003066,,1,,673938,,,N,Edinburgh,,U,Rosefield Avenue,,Town Hall,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95341,rev,BCT,330443,,36234575,-3.11549,124,0,,"<Point><coordinates>-3.11549,55.95341</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241320,opp,High Street,,2009-10-30T00:00:00,ES003066,,3,,674101,,,SE,Edinburgh,,U,Beach Lane,,Bridge Street,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95485,rev,BCT,330298,,36234576,-3.11786,124,0,,"<Point><coordinates>-3.11786,55.95485</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241325,after,High Street,,2010-03-15T00:00:00,ES003066,,11,,674114,,,NW,Edinburgh,,U,Bridge Street,,Adelphi Place,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95497,rev,BCT,330287,,36247297,-3.11804,124,0,,"<Point><coordinates>-3.11804,55.95497</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241330,before,High Street,,2010-06-30T00:00:00,ES003066,,3,,674320,,,NW,Edinburgh,,U,Scottish Power,,King's Road,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95679,rev,BCT,330081,,36234578,-3.12139,124,0,,"<Point><coordinates>-3.12139,55.95679</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241335,opp,Portobello Road,,2010-06-25T00:00:00,ES003066,,3,,674370,,,W,Edinburgh,,U,at 72 Inchview Terrace,,Goff Avenue,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.9572,rev,BCT,329810,,36234642,-3.12574,124,0,,"<Point><coordinates>-3.12574,55.9572</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241340,after,Portobello Road,,2010-06-25T00:00:00,ES003066,,2,,674351,,,W,Edinburgh,,U,at 36 Inchview Terrace,,Telferton,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95701,rev,BCT,329687,,36234643,-3.12771,124,0,,"<Point><coordinates>-3.12771,55.95701</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241350,opp,Portobello Road,,2010-06-25T00:00:00,ES003066,,2,,674303,,,W,Edinburgh,,U,at 90 Moira Terrace,,Vandeleur Avenue,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95654,rev,BCT,329452,,36234645,-3.13146,124,0,,"<Point><coordinates>-3.13146,55.95654</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241360,before,Portobello Road,,2010-06-25T00:00:00,ES003066,,1,,674276,,,W,Edinburgh,,U,at 52,,Fishwives Causeway,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95627,rev,BCT,329240,,36234646,-3.13484,124,0,,"<Point><coordinates>-3.13484,55.95627</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241370,after,Wakefield Avenue,,2010-03-02T00:00:00,ES003066,,1,,674421,,,N,Edinburgh,,U,Portobello Road,,Portobello Road,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95766,rev,BCT,329848,,36232943,-3.12515,124,1,,"<Point><coordinates>-3.12515,55.95766</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241380,before,Wakefield Avenue,,2010-09-03T00:00:00,ES003066,,1,,674698,,,N,Edinburgh,,U,at 59,,Bryce Avenue,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.96013,rev,BCT,329686,,36232945,-3.12781,124,0,,"<Point><coordinates>-3.12781,55.96013</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241390,before,Craigentinny Road,,2010-03-22T00:00:00,ES000831,,1,,674763,,,W,Edinburgh,,U,At 126 opp 121,,Vandaleur Avenue,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.96068,rev,BCT,329459,,36232946,-3.13146,124,0,,"<Point><coordinates>-3.13146,55.96068</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241400,before,Craigentinny Road,,2010-03-22T00:00:00,ES000831,,1,,674729,,,W,Edinburgh,,U,opp 81,,Christiemillar Avenue,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.96034,rev,BCT,329258,,36232947,-3.13467,124,0,,"<Point><coordinates>-3.13467,55.96034</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241405,near,Sir Harry Lauder Road,,2004-08-10T00:00:00,ES003066,,,en,673988,,,S,Edinburgh,-,U,Fishwives Causeway,,Baileyfield Crescent,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95379,new,BCT,329995,,36243424,-3.12268,124,0,,"<Point><coordinates>-3.12268,55.95379</coordinates></Point>"
,atcoco:,act,OTH,CUS,,,6200241410,Stop 3,Bus Depot,,2010-06-23T00:00:00,ES003066,,10,,674597,,,S,Edinburgh,,U,Seafield Road East,,Bus Depot,Portobello,en,,,2008-01-27T00:00:00,,en,en,en,55.95926,rev,BCT,329997,,36247298,-3.12281,124,0,,"<Point><coordinates>-3.12281,55.95926</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241450,after,Craigentinny Avenue,,2010-03-22T00:00:00,ES000831,,2,,674325,,,N,Edinburgh,,U,at 1-3,,Restalrig Avenue,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.95667,rev,BCT,329005,,36234238,-3.13862,124,0,,"<Point><coordinates>-3.13862,55.95667</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241455,N-bound,Craigentinny Avenue,,2010-04-27T00:00:00,ES000831,,4,,674536,,,N,Edinburgh,,U,at 45,,Craigentinny Avenue,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.95858,rev,BCT,329048,,36234242,-3.13799,124,0,,"<Point><coordinates>-3.13799,55.95858</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241460,opp,Craigentinny Avenue,,2010-03-22T00:00:00,ES000831,,2,,674796,,,N,Edinburgh,,U,at 85-87,,Stapeley Avenue,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.96093,rev,BCT,329166,,36232987,-3.13617,124,0,,"<Point><coordinates>-3.13617,55.96093</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241470,opp,Craigentinny Avenue,,2010-03-22T00:00:00,ES000831,,1,,675043,,,N,Edinburgh,,U,at 123,,Fillyside Terrace,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.96315,rev,BCT,329186,,36232985,-3.13591,124,0,,"<Point><coordinates>-3.13591,55.96315</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241480,opp,Fillyside Road,,2010-03-22T00:00:00,ES000831,,3,,675290,,,NE,Edinburgh,,U,At Seafield Depot,,Nantwich Drive,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.96538,rev,BCT,329241,,36232984,-3.13509,124,0,,"<Point><coordinates>-3.13509,55.96538</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241490,before,Craigentinny Road,,2010-03-22T00:00:00,ES000831,,2,,674705,,,W,Edinburgh,,U,at 104,,Britwell Crescent,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.9601,rev,BCT,329094,,36232948,-3.13729,124,0,,"<Point><coordinates>-3.13729,55.9601</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241500,after,Craigentinny Road,,2010-03-22T00:00:00,ES000831,,1,,674702,,,W,Edinburgh,,U,at 9,,Loganlea Road,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.96005,rev,BCT,328922,,36232949,-3.14005,124,0,,"<Point><coordinates>-3.14005,55.96005</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241504,after,Restalrig Avenue,,2010-03-22T00:00:00,ES000831,,4,,674295,,,W,Edinburgh,,U,at 1-3,,Craigentinny Avenue,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.9564,rev,BCT,328973,,36234237,-3.13912,124,0,,"<Point><coordinates>-3.13912,55.9564</coordinates></Point>"
,atcoco:,del,PPT,MKD,,,6200241506,opp 1,Loganlea Avenue,,2004-08-10T00:00:00,ES000831,,,en,674407,,,N,Edinburgh,-,U,Loganlea Loan,,Loganlea Loan,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.95739,new,BCT,328841,,36242736,-3.14127,124,0,,"<Point><coordinates>-3.14127,55.95739</coordinates></Point>"
,atcoco:,del,OTH,MKD,,,6200241507,Opp 18,Loganlea Avenue,,2004-08-10T00:00:00,ES000831,,,en,674558,,,N,Edinburgh,-,U,Loganlea Drive,,Loganlea Terrace,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.95872,new,BCT,328690,,36234234,-3.14373,124,0,,"<Point><coordinates>-3.14373,55.95872</coordinates></Point>"
,atcoco:,del,OTH,MKD,,,6200241508,At 18,Loganlea Avenue,,2004-08-10T00:00:00,ES000831,,,en,674552,,,S,Edinburgh,-,U,Loganlea Terrace,,Loganlea Terrace,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.95867,new,BCT,328709,,36234235,-3.14342,124,0,,"<Point><coordinates>-3.14342,55.95867</coordinates></Point>"
,atcoco:,del,PPT,MKD,,,6200241509,opp 20,Loganlea Drive,,2004-08-10T00:00:00,ES000831,,,en,674617,,,N,Edinburgh,-,U,Loganlea Place,,Loganlea Place,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.95925,new,BCT,328668,,36238545,-3.14409,124,0,,"<Point><coordinates>-3.14409,55.95925</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241510,before,Craigentinny Road,,2010-03-22T00:00:00,ES000831,,3,,674776,,,NW,Edinburgh,,U,at 32,,Loaning Road,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.96069,rev,BCT,328778,,36232952,-3.14237,124,0,,"<Point><coordinates>-3.14237,55.96069</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241520,before,Craigentinny Road,,2010-05-27T00:00:00,N0078308,,3,,674949,,,W,Edinburgh,,U,at 4,,Findlay Gardens,Restalrig,en,,,2008-01-27T00:00:00,,en,en,en,55.96222,rev,BCT,328611,,36232953,-3.14509,124,0,,"<Point><coordinates>-3.14509,55.96222</coordinates></Point>"
,atcoco:,act,OTH,MKD,,en,6200241530,opp,Sleigh Drive,,2010-08-25T00:00:00,N0078308,,3,,674966,,,W,Edinburgh,,U,Findlay Avenue,,Findlay Avenue,Restalrig,en,at 13,,2008-01-27T00:00:00,,en,en,en,55.96234,rev,BCT,328353,,36232954,-3.14923,124,0,,"<Point><coordinates>-3.14923,55.96234</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241532,after,Lochend Drive,,2004-08-09T00:00:00,ES002436,,,en,674839,,,S,Edinburgh,-,U,at 26-28,,Sleigh Drive,Lochend,en,,,2008-01-27T00:00:00,,en,en,en,55.96115,new,BCT,328067,,36243968,-3.15378,124,0,,"<Point><coordinates>-3.15378,55.96115</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241534,after,Lochend Drive,,2009-10-14T00:00:00,ES002436,,3,,674728,,,S,Edinburgh,,U,Lochend Road South,,Lochend Quadrant,Lochend,en,,,2008-01-27T00:00:00,,en,en,en,55.96014,rev,BCT,327990,,36243957,-3.15498,124,0,,"<Point><coordinates>-3.15498,55.96014</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241536,before,Lochend Road South,,2010-06-08T00:00:00,ES002436,,2,,674698,,,N,Edinburgh,,U,opp 22-24,,Lochend Gardens,Lochend,en,,,2008-01-27T00:00:00,,en,en,en,55.95985,rev,BCT,327843,,36243946,-3.15733,124,0,,"<Point><coordinates>-3.15733,55.95985</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241538,after,Lochend Road South,,2004-08-09T00:00:00,ES002436,,,en,674896,,,N,Edinburgh,-,U,at 57-59,,Lochend Castle Barns,Lochend,en,,,2008-01-27T00:00:00,,en,en,en,55.96162,new,BCT,327752,,36243929,-3.15884,124,0,,"<Point><coordinates>-3.15884,55.96162</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241540,after,Seafield Road East,,2010-02-10T00:00:00,ES000831,,6,,675447,,,NW,Edinburgh,,U,at Matalan,,Fillyside Road,Craigentinny,en,,,2008-01-27T00:00:00,,en,en,en,55.9668,rev,BCT,329329,,36234243,-3.13373,124,0,,"<Point><coordinates>-3.13373,55.9668</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241550,after,Seafield Road,,2010-09-03T00:00:00,N0078293,,3,,675710,,,W,Edinburgh,,U,at 48,,Craigentinny Avenue North,South Leith,en,,,2008-01-27T00:00:00,,en,en,en,55.96908,rev,BCT,328732,,36232982,-3.14336,124,0,,"<Point><coordinates>-3.14336,55.96908</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241555,opp,Seafield Street,,2009-12-22T00:00:00,N0078293,,0,,675729,,,N,Edinburgh,,U,Seafield Road,,Eastern General Dev,South Leith,en,,,2009-12-22T00:00:00,,en,en,en,55.96923,new,BCT,328612,,36253295,-3.14529,124,0,,"<Point><coordinates>-3.14529,55.96923</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241560,at,Seafield Road,,2010-06-07T00:00:00,N0078293,,4,,675808,,,W,Edinburgh,,U,Seafield Cemetery,,Seafield Cemetery,South Leith,en,,,2008-01-27T00:00:00,,en,en,en,55.96993,rev,BCT,328537,,36232978,-3.14651,124,0,,"<Point><coordinates>-3.14651,55.96993</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241570,near,Seafield Place,,2010-06-21T00:00:00,ES002370,,4,,675870,,,S,Edinburgh,,U,at Cemetery Gates,,Seafield Cemetery,Leith Links,en,,,2008-01-27T00:00:00,,en,en,en,55.97043,rev,BCT,328198,,36234245,-3.15195,124,0,,"<Point><coordinates>-3.15195,55.97043</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241580,before,Claremont Park,,2010-09-03T00:00:00,ES002370,,2,,675827,,,W,Edinburgh,,U,at 7,,Claremont Road,Leith Links,en,,,2008-01-27T00:00:00,,en,en,en,55.97001,rev,BCT,327967,,36234246,-3.15564,124,0,,"<Point><coordinates>-3.15564,55.97001</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241600,at,Portobello Road,,2010-06-21T00:00:00,ES002702,,4,,674232,,,W,Edinburgh,,U,on Railway Bridge,,Piershill Cemetery,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.95584,rev,BCT,328999,,36234647,-3.13869,124,0,,"<Point><coordinates>-3.13869,55.95584</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241610,before,Portobello Road,,2009-10-07T00:00:00,ES002702,,2,,674145,,,W,Edinburgh,,U,Piersfield Terrace,,Piersfield Square East,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.955,rev,BCT,328617,,36234724,-3.14479,124,0,,"<Point><coordinates>-3.14479,55.955</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241620,opp,Portobello Road,,2009-10-07T00:00:00,ES002702,,3,,674149,,,W,Edinburgh,,U,Piersfield Lane,,Piershill Square West,Mountcastle,en,,,2008-01-27T00:00:00,,en,en,en,55.95501,rev,BCT,328437,,36234725,-3.14767,124,0,,"<Point><coordinates>-3.14767,55.95501</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241630,opp,London Road,,2010-09-08T00:00:00,N0078295,,4,,674161,,,W,Edinburgh,,U,at 25,,Meadowbank House,Meadowbank,en,,,2008-01-27T00:00:00,,en,en,en,55.95507,rev,BCT,328143,,36234737,-3.15238,124,0,,"<Point><coordinates>-3.15238,55.95507</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241636,opp,Spring Gardens,,2004-08-10T00:00:00,ES001780,,,en,674143,,,W,Edinburgh,-,U,Holyrood,,Clockmill Lane,Holyrood,en,,,2008-01-27T00:00:00,,en,en,en,55.95481,new,BCT,327483,,36238762,-3.16294,124,0,,"<Point><coordinates>-3.16294,55.95481</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241640,opp,London Road,,2007-12-04T00:00:00,N0078295,,2,,674223,,,W,Edinburgh,,U,Meadowbank Stadium,,Meadowbank Stadium,Meadowbank,en,,,2008-01-27T00:00:00,,en,en,en,55.95559,rev,BCT,327880,,36234738,-3.15661,124,1,,"<Point><coordinates>-3.15661,55.95559</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241650,opp,London Road,,2009-09-16T00:00:00,N0078294,,4,,674331,,,W,Edinburgh,,U,Cambusnethan Street,,Dalziel Place,Abbeyhill,en,,,2008-01-27T00:00:00,,en,en,en,55.9565,rev,BCT,327509,,36234739,-3.16258,124,0,,"<Point><coordinates>-3.16258,55.9565</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241660,opp,London Road,,2009-09-16T00:00:00,N0078294,,5,,674353,,,W,Edinburgh,,U,Marionville Road,,Holyrood Abbey Church,Abbeyhill,en,,,2008-01-27T00:00:00,,en,en,en,55.95669,rev,BCT,327425,,36234742,-3.16393,124,0,,"<Point><coordinates>-3.16393,55.95669</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241750,after,Restalrig Road South,,2010-06-28T00:00:00,N0078308,,4,,674839,,,N,Edinburgh,,U,at 121-123,,Lochend Crescent,Restalrig,en,,,2008-01-27T00:00:00,,en,en,en,55.96117,rev,BCT,328170,,36235682,-3.15213,124,0,,"<Point><coordinates>-3.15213,55.96117</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241760,before,Marionville Road,,2010-09-10T00:00:00,N0078308,,2,,674635,,,W,Edinburgh,,U,at 264,,Marionville Drive,Restalrig,en,,,2008-01-27T00:00:00,,en,en,en,55.95935,rev,BCT,328242,,36235676,-3.15092,124,0,,"<Point><coordinates>-3.15092,55.95935</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241761,before,Restalrig Drive,,2004-09-03T00:00:00,N0078308,,,en,674870,,,W,Edinburgh,-,U,South of 22 opp 17,,Loaning Crescent,Restalrig,en,,,2008-01-27T00:00:00,,en,en,en,55.96151,new,BCT,328620,,36243283,-3.14493,124,0,,"<Point><coordinates>-3.14493,55.96151</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200241763,before,Restalrig Drive,,2004-09-03T00:00:00,N0078308,,,en,674710,,,W,Edinburgh,-,U,Restalrig Road South,,Restalrig Road South,Restalrig,en,,,2008-01-27T00:00:00,,en,en,en,55.96004,new,BCT,328370,,36243276,-3.14889,124,0,,"<Point><coordinates>-3.14889,55.96004</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241770,before,Marionville Road,,2010-06-25T00:00:00,ES002436,,3,,674616,,,W,Edinburgh,,U,opp 111-113,,Marionville Avenue,Lochend,en,,,2008-01-27T00:00:00,,en,en,en,55.95913,rev,BCT,327974,,36235679,-3.15521,124,0,,"<Point><coordinates>-3.15521,55.95913</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241775,after,Marionville Road,,2010-09-15T00:00:00,N0078295,,9,,674489,,,W,Edinburgh,,U,Meadowbank Station,,Marionville Park,Meadowbank,en,,,2008-01-27T00:00:00,,en,en,en,55.95796,rev,BCT,327777,,36236748,-3.15833,124,0,,"<Point><coordinates>-3.15833,55.95796</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200241780,before,Marionville Road,,2010-09-15T00:00:00,N0078295,,5,,674434,,,W,Edinburgh,,U,Meadowbank Stadium,,Wishaw Terrace,Meadowbank,en,,,2008-01-27T00:00:00,,en,en,en,55.95745,rev,BCT,327663,,36236747,-3.16014,124,0,,"<Point><coordinates>-3.16014,55.95745</coordinates></Point>"
